cod_nat_azi;lib_azi;lib_bassin_risque;list_risques;cod_commune;lib_commune;dat_program_deb;dat_program_fin;dat_etu_deb;dat_etu_fin;dat_info_deb;dat_info_fin;dat_realisation;dat_diffusion;dat_pub_net;dat_maj
74DDT19960006;Atlas des zones inondables de l'Hermance;Les affluents du Léman, hors Dranses;Inondation ,Risque naturel;74070;Chens-sur-Léman;1996-08-31 02:00:00;1996-08-31 02:00:00;;;;;;1996-08-31 02:00:00;;2010-05-21 02:00:00
74DDT19980008;Atlas des zones inondables des Usses;Les Usses;Inondation ,Risque naturel;74051;Cercier;1998-07-31 02:00:00;1998-07-31 02:00:00;;;;;;1998-07-31 02:00:00;;2010-05-21 02:00:00
74DDT19980008;Atlas des zones inondables des Usses;Les Usses;Inondation ,Risque naturel;74052;Cernex;1998-07-31 02:00:00;1998-07-31 02:00:00;;;;;;1998-07-31 02:00:00;;2010-05-21 02:00:00
74DDT19980008;Atlas des zones inondables des Usses;Les Usses;Inondation ,Risque naturel;74075;Chilly;1998-07-31 02:00:00;1998-07-31 02:00:00;;;;;;1998-07-31 02:00:00;;2010-05-21 02:00:00
74DDT19980008;Atlas des zones inondables des Usses;Les Usses;Inondation ,Risque naturel;74086;Contamine-Sarzin;1998-07-31 02:00:00;1998-07-31 02:00:00;;;;;;1998-07-31 02:00:00;;2010-05-21 02:00:00
74DDT19980008;Atlas des zones inondables des Usses;Les Usses;Inondation ,Risque naturel;74131;Frangy;1998-07-31 02:00:00;1998-07-31 02:00:00;;;;;;1998-07-31 02:00:00;;2010-05-21 02:00:00
74DDT19980008;Atlas des zones inondables des Usses;Les Usses;Inondation ,Risque naturel;74168;Marlioz;1998-07-31 02:00:00;1998-07-31 02:00:00;;;;;;1998-07-31 02:00:00;;2010-05-21 02:00:00
74DDT19980008;Atlas des zones inondables des Usses;Les Usses;Inondation ,Risque naturel;74195;Musièges;1998-07-31 02:00:00;1998-07-31 02:00:00;;;;;;1998-07-31 02:00:00;;2010-05-21 02:00:00
74DDT19980008;Atlas des zones inondables des Usses;Les Usses;Inondation ,Risque naturel;74257;Sallenôves;1998-07-31 02:00:00;1998-07-31 02:00:00;;;;;;1998-07-31 02:00:00;;2010-05-21 02:00:00
74DDT19990008;Atlas des zones inondables du Viéran;Le Fier aval;Inondation ,Risque naturel;74006;Allonzier-la-Caille;1999-08-31 02:00:00;1999-08-31 02:00:00;;;;;;1999-08-31 02:00:00;;2010-05-21 02:00:00
74DDT19990008;Atlas des zones inondables du Viéran;Le Fier aval;Inondation ,Risque naturel;74010;Annecy;1999-08-31 02:00:00;1999-08-31 02:00:00;;;;;;1999-08-31 02:00:00;;2010-05-21 02:00:00
74DDT19990008;Atlas des zones inondables du Viéran;Le Fier aval;Inondation ,Risque naturel;74098;Cuvat;1999-08-31 02:00:00;1999-08-31 02:00:00;;;;;;1999-08-31 02:00:00;;2010-05-21 02:00:00
74DDT19990008;Atlas des zones inondables du Viéran;Le Fier aval;Inondation ,Risque naturel;74112;Epagny Metz-Tessy;1999-08-31 02:00:00;1999-08-31 02:00:00;;;;;;1999-08-31 02:00:00;;2010-05-21 02:00:00
74DDT19990008;Atlas des zones inondables du Viéran;Le Fier aval;Inondation ,Risque naturel;74282;Fillière;1999-08-31 02:00:00;1999-08-31 02:00:00;;;;;;1999-08-31 02:00:00;;2010-05-21 02:00:00
74DDT20000003;Atlas des zones inondables du Foron de Gaillard;L'Arve et ses affluents;Inondation ,Risque naturel;74008;Ambilly;2000-06-30 02:00:00;2000-06-30 02:00:00;;;;;;2000-06-30 02:00:00;;2010-05-21 02:00:00
74DDT20000003;Atlas des zones inondables du Foron de Gaillard;L'Arve et ses affluents;Inondation ,Risque naturel;74133;Gaillard;2000-06-30 02:00:00;2000-06-30 02:00:00;;;;;;2000-06-30 02:00:00;;2010-05-21 02:00:00
74DDT20000003;Atlas des zones inondables du Foron de Gaillard;L'Arve et ses affluents;Inondation ,Risque naturel;74145;Juvigny;2000-06-30 02:00:00;2000-06-30 02:00:00;;;;;;2000-06-30 02:00:00;;2010-05-21 02:00:00
74DDT20000003;Atlas des zones inondables du Foron de Gaillard;L'Arve et ses affluents;Inondation ,Risque naturel;74158;Machilly;2000-06-30 02:00:00;2000-06-30 02:00:00;;;;;;2000-06-30 02:00:00;;2010-05-21 02:00:00
74DDT20000003;Atlas des zones inondables du Foron de Gaillard;L'Arve et ses affluents;Inondation ,Risque naturel;74229;Saint-Cergues;2000-06-30 02:00:00;2000-06-30 02:00:00;;;;;;2000-06-30 02:00:00;;2010-05-21 02:00:00
74DDT20000003;Atlas des zones inondables du Foron de Gaillard;L'Arve et ses affluents;Inondation ,Risque naturel;74305;Ville-la-Grand;2000-06-30 02:00:00;2000-06-30 02:00:00;;;;;;2000-06-30 02:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74012;Annemasse;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74018;Arenthon;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74021;Arthaz-Pont-Notre-Dame;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74024;Ayse;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74042;Bonneville;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74056;Chamonix-Mont-Blanc;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74081;Cluses;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74087;Contamine-sur-Arve;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74118;Étrembières;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74133;Gaillard;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74143;Les Houches;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74159;Magland;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74164;Marignier;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74169;Marnaz;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74185;Monnetier-Mornex;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74197;Nangy;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74208;Passy;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74220;Reignier-Ésery;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74250;Saint-Pierre-en-Faucigny;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74256;Sallanches;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74262;Scientrier;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74264;Scionzier;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74266;Servoz;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74278;Thyez;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74298;Vétraz-Monthoux;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040002;Atlas des zones inondables de l'Arve;L'Arve et ses affluents;Inondation ,Risque naturel;74312;Vougy;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040003;Atlas des zones inondables de la Dranse de Morzine;Les Dranses;Inondation ,Risque naturel;74030;La Baume;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040003;Atlas des zones inondables de la Dranse de Morzine;Les Dranses;Inondation ,Risque naturel;74034;Le Biot;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040003;Atlas des zones inondables de la Dranse de Morzine;Les Dranses;Inondation ,Risque naturel;74114;Essert-Romand;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040003;Atlas des zones inondables de la Dranse de Morzine;Les Dranses;Inondation ,Risque naturel;74188;Montriond;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040003;Atlas des zones inondables de la Dranse de Morzine;Les Dranses;Inondation ,Risque naturel;74191;Morzine;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040003;Atlas des zones inondables de la Dranse de Morzine;Les Dranses;Inondation ,Risque naturel;74238;Saint-Jean-d'Aulps;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040003;Atlas des zones inondables de la Dranse de Morzine;Les Dranses;Inondation ,Risque naturel;74271;Seytroux;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040004;Atlas des zones inondables des Dranses aval;Les Dranses;Inondation ,Risque naturel;74218;Publier;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040004;Atlas des zones inondables des Dranses aval;Les Dranses;Inondation ,Risque naturel;74281;Thonon-les-Bains;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040009;Atlas des zones inondables du Giffre;L'Arve et ses affluents;Inondation ,Risque naturel;74064;Châtillon-sur-Cluses;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040009;Atlas des zones inondables du Giffre;L'Arve et ses affluents;Inondation ,Risque naturel;74164;Marignier;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040009;Atlas des zones inondables du Giffre;L'Arve et ses affluents;Inondation ,Risque naturel;74183;Mieussy;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040009;Atlas des zones inondables du Giffre;L'Arve et ses affluents;Inondation ,Risque naturel;74190;Morillon;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040009;Atlas des zones inondables du Giffre;L'Arve et ses affluents;Inondation ,Risque naturel;74223;La Rivière-Enverse;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040009;Atlas des zones inondables du Giffre;L'Arve et ses affluents;Inondation ,Risque naturel;74241;Saint-Jeoire;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040009;Atlas des zones inondables du Giffre;L'Arve et ses affluents;Inondation ,Risque naturel;74258;Samoëns;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040009;Atlas des zones inondables du Giffre;L'Arve et ses affluents;Inondation ,Risque naturel;74273;Sixt-Fer-à-Cheval;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040009;Atlas des zones inondables du Giffre;L'Arve et ses affluents;Inondation ,Risque naturel;74276;Taninges;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
74DDT20040009;Atlas des zones inondables du Giffre;L'Arve et ses affluents;Inondation ,Risque naturel;74294;Verchaix;2004-03-22 01:00:00;2004-03-22 01:00:00;;;;;;2004-03-22 01:00:00;;2010-05-21 02:00:00
75DRIEE_IF19990002;L'Yonne;"";Inondation;77021;Barbey;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990002;L'Yonne;"";Inondation;77054;La Brosse-Montceaux;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990002;L'Yonne;"";Inondation;77061;Cannes-Écluse;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990002;L'Yonne;"";Inondation;77279;Marolles-sur-Seine;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990002;L'Yonne;"";Inondation;77293;Misy-sur-Yonne;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990002;L'Yonne;"";Inondation;77305;Montereau-Fault-Yonne;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990002;L'Yonne;"";Inondation;77482;Varennes-sur-Seine;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77016;Bagneaux-sur-Loing;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77048;Bourron-Marlotte;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77050;Bransles;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77099;Château-Landon;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77156;Darvault;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77186;Fontainebleau;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77202;La Genevraye;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77216;Grez-sur-Loing;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77267;La Madeleine-sur-Loing;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77302;Montcourt-Fromonville;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77312;Montigny-sur-Loing;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77316;Moret-Loing-et-Orvanne;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77333;Nemours;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77370;Poligny;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77419;Saint-Mammès;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77431;Saint-Pierre-lès-Nemours;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990003;Loing;"";Inondation;77458;Souppes-sur-Loing;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77007;Argentières;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77010;Aubepierre-Ozouer-le-Repos;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77031;Bernay-Vilbert;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77053;Brie-Comte-Robert;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77107;Chaumes-en-Brie;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77122;Combs-la-Ville;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77135;Courpalay;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77138;Courtomer;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77175;Évry-Grégy-sur-Yerre;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77217;Grisy-Suisnes;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77264;Lumigny-Nesles-Ormeaux;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77352;Ozouer-le-Voulgis;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77365;Le Plessis-Feu-Aussoux;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77393;Rozay-en-Brie;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77455;Soignolles-en-Brie;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77457;Solers;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77469;Touquin;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77527;Voinsles;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;77534;Yèbles;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;91097;Boussy-Saint-Antoine;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;91114;Brunoy;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;91191;Crosne;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;91215;Épinay-sous-Sénart;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;91421;Montgeron;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;91514;Quincy-sous-Sénart;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;91631;Varennes-Jarcy;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;91691;Yerres;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;94047;Mandres-les-Roses;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;94056;Périgny;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990004;Yerres;"";Inondation;94078;Villeneuve-Saint-Georges;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990005;Oise;"";Inondation;78015;Andrésy;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990005;Oise;"";Inondation;78172;Conflans-Sainte-Honorine;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990005;Oise;"";Inondation;78382;Maurecourt;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990005;Oise;"";Inondation;95026;Asnières-sur-Oise;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990005;Oise;"";Inondation;95039;Auvers-sur-Oise;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990005;Oise;"";Inondation;95052;Beaumont-sur-Oise;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990005;Oise;"";Inondation;95058;Bernes-sur-Oise;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990005;Oise;"";Inondation;95116;Bruyères-sur-Oise;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990005;Oise;"";Inondation;95120;Butry-sur-Oise;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990005;Oise;"";Inondation;95127;Cergy;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
75DRIEE_IF19990005;Oise;"";Inondation;95134;Champagne-sur-Oise;1999-12-01 00:00:00;1999-12-01 00:00:00;;;;;;1999-12-01 00:00:00;;2011-01-26 00:00:00
